answer,correct_option,id,options,problem,type
"(i): 12.0 ,
(ii): 5020.0 m",C,MCQ_34_10,"['(i): 45.7 ,\n(ii): 5020.0 m', '(i): 1.4 ,\n(ii): 4925.0 m', '(i): 12.0 ,\n(ii): 5020.0 m', '(i): 5.6 ,\n(ii): 5002.0 m']","(i) Consider a standard hurricane located at 35 latitude with low-level winds measured at 60 at a distance of 60 km from its center: would you anticipate this flow to be geostrophic?  
(ii) Imagine two weather stations situated near 50, separated by 470 km, with one directly northeast of the other. At both stations, the 500 hPa wind blows precisely from the south at 36. If the 500 hPa surface height at the northeastern station is 5155.555555555556 m, determine the height of this surface at the other station.",Atmospheric Dynamics
"(a): -35.2 m/s,
(b): -12.1 m/s,
(c): 32.2 m/s",D,MCQ_35_10,"['(a): -105.6 m/s,\n(b): -36.2 m/s,\n(c): 96.5 m/s', '(a): -59.5 m/s,\n(b): -51.0 m/s,\n(c): -25.3 m/s', '(a): -23.4 m/s,\n(b): 44.8 m/s,\n(c): -23.4 m/s', '(a): -35.2 m/s,\n(b): -12.1 m/s,\n(c): 32.2 m/s']","Examine the tropical Hadley circulation during the northern winter. This circulation ascends at 16°S, traverses northward over the equator within the upper troposphere, and descends at 22°N. Given that the circulation is zonally symmetric (independent of x) and inviscid outside the near-surface boundary layer (hence conserving absolute angular momentum relative to the Earth's rotation axis), and departs the boundary layer at 16°S with a zonal velocity of u=0 m/s, determine the zonal wind in the upper troposphere at (a) the equator, (b) 13°N, and (c) 22°N.",Atmospheric Physics
"(a): pressure_at_1344m: 132.8 p_s,
pressure_at_5791m: 569.1 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m",B,MCQ_36_10,"['(a): pressure_at_1344m: 398.5 p_s,\npressure_at_5791m: 1707.3 p_s,\n(b): heat_capacity_atmosphere: 30700000.0 JK/(m^2),\nequivalent_ocean_depth: 7.33 m', '(a): pressure_at_1344m: 132.8 p_s,\npressure_at_5791m: 569.1 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m', '(a): pressure_at_5791m: 569.1 p_s,\npressure_at_1344m: 132.8 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m', '(a): pressure_at_583m: 58.2 p_s,\npressure_at_4091m: 402.3 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m']","Imagine an ocean with a uniform density of 1000 kg/m^3.

(a) Using the hydrostatic relationship, calculate the pressure at a depth of 1344 m and at 5791 m. Provide your answer in terms of atmospheric surface pressure, where {p_s} mbar is equivalent to 100000.0 Pa.

(b) If the heat content of an infinitesimal mass dm of dry air at temperature T is given by $c_{p} * T * dm (where $c_{p} is the specific heat of air at constant pressure), derive a formula for, and compute, the (vertically integrated) heat capacity (heat content per degree Kelvin) of the atmosphere per unit horizontal area. Determine the depth an ocean would need to be to possess the same heat capacity per unit horizontal area.",Physical Oceanography
0.3 yr,C,MCQ_37_10,"['0.9 yr', '0.5 yr', '0.3 yr', '0.1 yr']","Consider that the mixing within the mixed layer keeps the temperature uniform throughout its depth. Given a heat flux of 20.8 W/m^2 applied on the ocean surface, calculate the time required for the mixed layer's temperature to increase by 1.0°C, assuming a typical mixed layer depth. [Utilize the water density of 1000.0 kg/m^3 and the specific heat capacity of water as 4187.0 J/(kg·K).]",Physical Oceanography
"pressure_at_depth: 520705.0 Pa,
latitudinal_pressure_gradient: -0.0134540029 Pa/m,
geostrophic_flow: 0.1288 m/s",C,MCQ_38_10,"['pressure_at_depth: 957194.0 Pa,\nlatitudinal_pressure_gradient: -0.007230544 Pa/m,\ngeostrophic_flow: 0.0346 m/s', 'pressure_at_depth: 107205.0 Pa,\nlatitudinal_pressure_gradient: -0.0027093164 Pa/m,\ngeostrophic_flow: 0.0 m/s', 'pressure_at_depth: 520705.0 Pa,\nlatitudinal_pressure_gradient: -0.0134540029 Pa/m,\ngeostrophic_flow: 0.1288 m/s', 'pressure_at_depth: 816022.0 Pa,\nlatitudinal_pressure_gradient: -0.0061452033 Pa/m,\ngeostrophic_flow: 0.057 m/s']","Imagine an ocean with a constant density of 1014 kg/m^3. The ocean's surface, which is flat along the longitudinal axis, has a linear slope with latitude, ranging from h=0.86 m above mean sea level (MSL) at 60.0° N to h=0.37 m below MSL at 68.19289855765119° N. Utilize the hydrostatic balance to calculate the pressure at a depth of 41.3 m below MSL. Subsequently, demonstrate that both the latitudinal pressure gradient ∂p/∂y and the geostrophic flow are independent of depth. Calculate the geostrophic flow's magnitude and direction at 64.09644927882559° N.",Physical Oceanography
-13.326 cm,A,MCQ_39_10,"['-13.326 cm', '-26.652 cm', '-16.192 cm', '-6.351 cm']","When a baseball player throws a ball covering a horizontal distance of 445.0 m at a latitude of 60.9° within 4.7 s, what is the lateral deflection caused by Earth's rotation?",Atmospheric Dynamics
1.4 m,D,MCQ_40_10,"['6.2 m', '2.8 m', '4.3 m', '1.4 m']","Determine the horizontal movement of an object released from a stationary platform at a height of 1612 at the equator, ignoring air resistance effects. What is the calculated displacement for 1612m?",Atmospheric Dynamics
"1724.4 m,
1333.8 m",B,MCQ_41_10,"['3982.5 m,\n3674.2 m', '1724.4 m,\n1333.8 m', '-32508.1 m,\n-12388.8 m', '1724.4 m,\n2000.7 m']","Determine the 954.0-783.0 hPa thickness under isothermal conditions with temperatures of 298.4 K and 230.8 K, respectively.",Atmospheric Physics
0.41 °C,D,MCQ_42_10,"['3.03 °C', '3.6 °C', '0.11 °C', '0.41 °C']","On a weather map, isolines of 1140.0-500.0 hPa thickness are depicted with a contour interval of 10.0 m. What is the equivalent interval for the layer mean temperature?",Atmospheric Physics
7.361 km,B,MCQ_45_10,"['7.337 km', '7.361 km', '8.353 km', '0.192 km']","Formulate an expression that describes how the pressure change δp varies with altitude when an atmosphere with a constant lapse rate experiences a temperature change δT that is uniform with height, while the surface pressure stays unchanged. Determine the altitude at which the pressure change reaches its maximum magnitude, given the lapse rate is 5.1 K/km, T0=250, and δT=3.2 K.",Geophysics
0.1 m/s,B,MCQ_46_10,"['0.3 m/s', '0.1 m/s', '0.2 m/s', '0.0173 m/s']","Assume a 1-kg parcel of dry air is ascending with a steady vertical speed. Given that the parcel receives radiative heating at a rate of 0.98 W kg^-1, what should the rate of ascent be in order for the parcel's temperature to remain unchanged?",Atmospheric Physics
0.545 kg/m^3,A,MCQ_47_10,"['0.545 kg/m^3', '1.19 kg/m^3', '0.539 kg/m^3', '0.02 kg/m^3']",A parcel of air with a temperature of 0.6°C at the 703 hPa level is raised dry adiabatically. Determine its density upon reaching the 351.5 hPa level.,Atmospheric Dynamics
"61.5 J/kg,
11.09 m/s",C,MCQ_48_10,"['184.6 J/kg,\n33.28 m/s', '117317.2 J/kg,\n484.39 m/s', '61.5 J/kg,\n11.09 m/s', '1111.1 J/kg,\n47.14 m/s']","Consider an air parcel beginning from rest at the 867 hPa level and ascending vertically to 591 hPa, maintaining a constant temperature excess of 0.5°C above the environment. Given that the average temperature of the 867-591 hPa layer is 297 K, calculate the energy released due to the buoyancy force's work. If all the released energy converts to the parcel's kinetic energy, what will be its vertical velocity at 591 hPa?",Atmospheric Dynamics
293.0 s,C,MCQ_49_10,"['879.0 s', '586.0 s', '293.0 s', '286.0 s']","French researchers have designed a high-altitude balloon that maintains a nearly constant potential temperature while orbiting Earth. Suppose this balloon is situated in the lower equatorial stratosphere where the temperature is stable at 208 K. If the balloon is vertically displaced from its equilibrium position by a small distance $\delta_z$, it would oscillate around the equilibrium point. What is the period of this oscillation?",Atmospheric Dynamics
-0.002503 m/s^2,A,MCQ_50_10,"['-0.002503 m/s^2', '-0.003401 m/s^2', '-0.005006 m/s^2', '-0.001906 m/s^2']","The true wind blows at 79.0° to the right of the geostrophic wind. Given that the geostrophic wind speed is 25.5 m/s, determine the rate at which the wind speed changes. Assume f=0.0001 s^-1.",Atmospheric Dynamics
"North: 80.0 km,
South: -240.0 km,
East: 240.0 km,
West: 240.0 km",D,MCQ_51_10,"['North: 1.0 km,\nSouth: -1.0 km,\nEast: 24.0 km,\nWest: 24.0 km', 'North: 418.0 km,\nSouth: -14620.0 km,\nEast: 860.0 km,\nWest: 860.0 km', 'North: 8.0 km,\nSouth: 10.0 km,\nEast: 9.0 km,\nWest: 9.0 km', 'North: 80.0 km,\nSouth: -240.0 km,\nEast: 240.0 km,\nWest: 240.0 km']","Calculate the radii of curvature for the paths of air parcels situated 240.0 km in the east, north, south, and west directions from the center of a circular low-pressure system. The system is progressing eastward at 18.0 m/s. Assume geostrophic flow with a constant tangential wind speed of 9.0 m/s.",Atmospheric Dynamics
"R_t_initial: North: 288.0 km,
South: 10080.0 km,
East: 560.0 km,
West: 560.0 km,
V_grad: North: 12.54 m/s,
South: 17.69 m/s,
East: 14.33 m/s,
West: 14.33 m/s,
Fractional_Error: North: 4.53 %,
South: 0.51 %,
East: 0.0 %,
West: 0.0 %",A,MCQ_52_10,"['R_t_initial: North: 288.0 km,\nSouth: 10080.0 km,\nEast: 560.0 km,\nWest: 560.0 km,\nV_grad: North: 12.54 m/s,\nSouth: 17.69 m/s,\nEast: 14.33 m/s,\nWest: 14.33 m/s,\nFractional_Error: North: 4.53 %,\nSouth: 0.51 %,\nEast: 0.0 %,\nWest: 0.0 %', 'R_t_initial: North: 187.0 km,\nSouth: -394.0 km,\nEast: 710.0 km,\nWest: 710.0 km,\nV_grad: North: 4.1 m/s,\nSouth: 33.57 m/s,\nEast: 4.69 m/s,\nWest: 4.69 m/s,\nFractional_Error: North: 2.36 %,\nSouth: 85.67 %,\nEast: 0.0 %,\nWest: 0.0 %', 'R_t_initial: North: 272.0 km,\nSouth: -9520.0 km,\nEast: 560.0 km,\nWest: 560.0 km,\nV_grad: North: 11.84 m/s,\nSouth: 934.69 m/s,\nEast: 13.67 m/s,\nWest: 13.67 m/s,\nFractional_Error: North: 4.78 %,\nSouth: 98.53 %,\nEast: 0.0 %,\nWest: 0.0 %', 'R_t_initial: North: 288.0 km,\nSouth: 10080.0 km,\nEast: 560.0 km,\nWest: 560.0 km,\nV_grad: North: 16.98 m/s,\nSouth: 26.31 m/s,\nEast: 19.92 m/s,\nWest: 19.92 m/s,\nFractional_Error: North: 6.85 %,\nSouth: 1.13 %,\nEast: 0.0 %,\nWest: 0.0 %']","Calculate the radii of curvature for the paths of air parcels situated 560.0 km to the east, north, south, and west of the center of a circular low-pressure system, respectively. The system is traveling eastward at 17.0 m/s. Assume geostrophic flow with a constant tangential wind speed of 18.0 m/s. Next, compute the normal gradient wind speeds for the four air parcels using the calculated radii of curvature. Compare these speeds with the geostrophic speed. (Let f=0.0001 s^-1). Utilize the gradient wind speeds determined here to recalculate the radii of curvature for the four air parcels. Use these updated estimates of the radii of curvature to recalculate the gradient wind speeds for the four air parcels. What is the fractional error in the radii of curvature when using the geostrophic wind approximation in this scenario? (Note that additional iterations could be performed, but they would quickly converge.)",Atmospheric Dynamics
2.32 K,B,MCQ_55_10,"['6.97 K', '2.32 K', '8.93 K', '4.64 K']","The planet Europa rotates so slowly around its axis that we can reasonably assume the Coriolis parameter is zero. In the case of steady, frictionless motion along latitude circles, the momentum equation (2.20) simplifies to a cyclostrophic balance form: 
u^2 * tan(φ) / a = -(1 / ρ) * (∂p / ∂y).

By converting this expression into isobaric coordinates, demonstrate how the thermal wind equation can be represented as:
ω_r^2(p1) - ω_r^2(p0) = -(R * ln(p0 / p1)) / (a * sin(φ) * cos(φ)) * (∂⟨T⟩ / ∂y),
where R is the gas constant, a is the planet's radius, and ω_r ≡ u / (a * cos(φ)) is the relative angular velocity.

How should the vertically averaged temperature ⟨T⟩ change with latitude to ensure that ω_r is solely a function of pressure?

Given that the zonal velocity at approximately 60 km altitude above the equator (p1 = 0.1 Pa) is 100.0 m/s and the zonal velocity is zero at the planet's surface (p0 = 10000.0 Pa), what is the difference in the vertically averaged temperature between the equator and the pole, assuming ω_r depends only on pressure? The radius of the planet is a = 1560000.0 m, and the gas constant is R = 187.0 J/(kg*K).",Atmospheric Dynamics
-1185.0 km,B,MCQ_56_10,"['-3556.0 km', '-1185.0 km', '-236.0 km', '9.0 km']","Consider a scenario where, during the passage of a cyclonic storm, the isobars have a radius of curvature of 922.0 km at a location where the wind is veering at a rate of -7.0° per hour. Determine the radius of curvature of the path of an air parcel moving over this station. (The wind speed is 17.6 m/s.)",Atmospheric Dynamics
"734: -0.39 cm/s,
614: -0.21 cm/s,
551: 0.21 cm/s,
460: 1.53 cm/s,
393: 3.63 cm/s",D,MCQ_59_10,"['2202: 9.19 cm/s,\n1842: 13.26 cm/s,\n1653: 18.77 cm/s,\n1380: 34.01 cm/s,\n1179: 56.36 cm/s', '790: 1.99 cm/s,\n607: 6.19 cm/s,\n437: 14.06 cm/s,\n333: 23.82 cm/s,\n249: 38.49 cm/s', '295: -12009.14 cm/s,\n0.1: -35360741.86 cm/s,\n-0.4: 8846360.28 cm/s,\n460: -2736.65 cm/s,\n393: -3202.9 cm/s', '734: -0.39 cm/s,\n614: -0.21 cm/s,\n551: 0.21 cm/s,\n460: 1.53 cm/s,\n393: 3.63 cm/s']","The table below illustrates the horizontal wind divergence at different pressure levels above a specific station.

| Pressure ${\mathbf{hPa}}$ | ${\boldsymbol{\nabla} \cdot \mathbf{V} \mathbf{( \times \mathbf { 10 } ^ { - \mathbf { 5 } } \mathbf {s} ^ { \mathbf { - 1 } } )}}$ |
| :---: | :---: |
| 900 | 0.3 |
| 734 | 0.1 |
| 614 | -0.4 |
| 551 | -0.5 |
| 460 | -1.0 |
| 393 | -1.5 |

Determine the vertical velocity at each pressure level, assuming the atmosphere is isothermal with a temperature of 295 K, and that $w=0$ at 900 hPa.",Atmospheric Dynamics
-8.92 cm/s,A,MCQ_60_10,"['-8.92 cm/s', '16.78 cm/s', '13.04 cm/s', '-80.08 cm/s']","Assume the lapse rate at the 850 hPa level is 4 K km^-1. Given that the temperature at a specific location is dropping at a rate of -4.7 K h^-1, with a westerly wind blowing at 39.6 m s^-1, and the temperature declines towards the west at 4.4 K per 100 km, determine the vertical velocity at the 850 hPa level using the adiabatic method.",Atmospheric Dynamics
7.668 s^-1,A,MCQ_61_10,"['7.668 s^-1', '30.673 s^-1', '13.743 s^-1', '21.31 s^-1']","What is the change in relative vorticity for a fluid column in a rotating cylinder when it is relocated from the tank's center to 36.8 cm away from the center? The cylinder rotates at 60 revolutions per minute, with the fluid depth at the center being 44.7 cm, and the fluid starts in solid-body rotation.",Physical Oceanography
"(a): -631.0 km,
(b): 2063.8 km",A,MCQ_63_10,"['(a): -631.0 km,\n(b): 2063.8 km', '(a): -1577.4 km,\n(b): 5159.5 km', '(a): -2767.6 km,\n(b): 9052.5 km', '(a): -386.1 km,\n(b): 163.9 km']","(a) What latitudinal displacement is required for a zonal ring of air, initially stationary relative to Earth's surface at 73.0° latitude and an altitude of 386.0 km, to develop an easterly (east to west) velocity of 88.0 m/s with respect to Earth's surface? 
(b) To achieve the same velocity, how high must it be moved vertically? 
Consider the atmosphere to be frictionless.",Atmospheric Dynamics
"a: 8409.0 cm^2/s,
b: 6.27 s^-1,
c: -0.0034 s^-1,
d: 0.0428 cm/s",C,MCQ_64_10,"['a: 3084.0 cm^2/s,\nb: 6.94 s^-1,\nc: 0.1147 s^-1,\nd: -1.1929 cm/s', 'a: 7853.0 cm^2/s,\nb: 6.2 s^-1,\nc: -0.0143 s^-1,\nd: 0.1662 cm/s', 'a: 8409.0 cm^2/s,\nb: 6.27 s^-1,\nc: -0.0034 s^-1,\nd: 0.0428 cm/s', 'a: 8409.0 cm^2/s,\nb: 6.27 s^-1,\nc: -0.0034 s^-1,\nd: 0.1071 cm/s']","Within a cylindrical annulus with permeable walls, having an inner radius of 11.6 cm, an outer radius of 23.7 cm, and a 12.6 cm depth, the horizontal motion is constant with respect to height and azimuth. This motion is described by the formulas u=7-0.2r and v=40+2r, where u and v denote the radial and tangential velocity components in cm/s, oriented outward and counterclockwise, respectively, with r being the radial distance from the annulus center in cm. Given that the fluid is incompressible, determine 
(a) the circulation around the annular ring, 
(b) the mean vorticity within the annular ring, 
(c) the mean divergence inside the annular ring, and 
(d) the mean vertical velocity at the top of the annulus, assuming it is zero at the bottom.",Geophysics
11.12 m/s,A,MCQ_65_10,"['11.12 m/s', '10.46 m/s', '33.36 m/s', '20.78 m/s']","Assume that the mass of air in an entraining cumulus updraft grows exponentially with altitude, described by $m=m_{0} e^{z / H}$, where H is 19.2 km and $m_{0}$ signifies the mass at a baseline level. Given that the updraft speed is 15.2 m/s at a height of 2.7 km, determine its speed at 8.7 km, considering the updraft maintains zero net buoyancy.",Atmospheric Physics
