answer,correct_option,id,options,problem,type
"(i): 22.6 ,
(ii): 4967.0 m",D,MCQ_34_27,"['(i): 22.6 ,\n(ii): 5010.0 m', '(i): 6.0 ,\n(ii): -1480.0 m', '(i): 226.2 ,\n(ii): 497.0 m', '(i): 22.6 ,\n(ii): 4967.0 m']","(i) Consider a standard hurricane located at 20 latitude with low-level winds measured at 45 at a distance of 40 km from its center: would you anticipate this flow to be geostrophic?  
(ii) Imagine two weather stations situated near 35, separated by 400 km, with one directly northeast of the other. At both stations, the 500 hPa wind blows precisely from the south at 94. If the 500 hPa surface height at the northeastern station is 5193.333333333333 m, determine the height of this surface at the other station.",Atmospheric Dynamics
"(a): -31.0 m/s,
(b): -26.1 m/s,
(c): 36.7 m/s",D,MCQ_35_27,"['(a): -0.3 m/s,\n(b): -0.3 m/s,\n(c): 69.8 m/s', '(a): -76.7 m/s,\n(b): -47.2 m/s,\n(c): -38.7 m/s', '(a): -5.1 m/s,\n(b): 64.7 m/s,\n(c): -5.1 m/s', '(a): -31.0 m/s,\n(b): -26.1 m/s,\n(c): 36.7 m/s']","Examine the tropical Hadley circulation during the northern winter. This circulation ascends at 15°S, traverses northward over the equator within the upper troposphere, and descends at 22°N. Given that the circulation is zonally symmetric (independent of x) and inviscid outside the near-surface boundary layer (hence conserving absolute angular momentum relative to the Earth's rotation axis), and departs the boundary layer at 15°S with a zonal velocity of u=0 m/s, determine the zonal wind in the upper troposphere at (a) the equator, (b) 6°N, and (c) 22°N.",Atmospheric Physics
"(a): pressure_at_911m: 90.4 p_s,
pressure_at_4949m: 486.5 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m",A,MCQ_36_27,"['(a): pressure_at_911m: 90.4 p_s,\npressure_at_4949m: 486.5 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m', '(a): pressure_at_455.5m: 45.7 p_s,\npressure_at_2474.5m: 243.7 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m', '(a): pressure_at_1574m: 155.4 p_s,\npressure_at_5313m: 522.2 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m', '(a): pressure_at_4949m: 486.5 p_s,\npressure_at_911m: 90.4 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m']","Imagine an ocean with a uniform density of 1000 kg/m^3.

(a) Using the hydrostatic relationship, calculate the pressure at a depth of 911 m and at 4949 m. Provide your answer in terms of atmospheric surface pressure, where {p_s} mbar is equivalent to 100000.0 Pa.

(b) If the heat content of an infinitesimal mass dm of dry air at temperature T is given by $c_{p} * T * dm (where $c_{p} is the specific heat of air at constant pressure), derive a formula for, and compute, the (vertically integrated) heat capacity (heat content per degree Kelvin) of the atmosphere per unit horizontal area. Determine the depth an ocean would need to be to possess the same heat capacity per unit horizontal area.",Physical Oceanography
2.2 yr,D,MCQ_37_27,"['0.0 yr', '0.5 yr', '6.5 yr', '2.2 yr']","Consider that the mixing within the mixed layer keeps the temperature uniform throughout its depth. Given a heat flux of 11.6 W/m^2 applied on the ocean surface, calculate the time required for the mixed layer's temperature to increase by 1.0°C, assuming a typical mixed layer depth. [Utilize the water density of 1000.0 kg/m^3 and the specific heat capacity of water as 4187.0 J/(kg·K).]",Physical Oceanography
"pressure_at_depth: 446663.0 Pa,
latitudinal_pressure_gradient: -0.0171034379 Pa/m,
geostrophic_flow: 0.1598 m/s",C,MCQ_38_27,"['pressure_at_depth: 1137338.0 Pa,\nlatitudinal_pressure_gradient: -0.0171034379 Pa/m,\ngeostrophic_flow: 0.0533 m/s', 'pressure_at_depth: 101940.0 Pa,\nlatitudinal_pressure_gradient: -9.47099e-05 Pa/m,\ngeostrophic_flow: 0.0 m/s', 'pressure_at_depth: 446663.0 Pa,\nlatitudinal_pressure_gradient: -0.0171034379 Pa/m,\ngeostrophic_flow: 0.1598 m/s', 'pressure_at_depth: 165953.0 Pa,\nlatitudinal_pressure_gradient: -0.0052431298 Pa/m,\ngeostrophic_flow: 0.0478 m/s']","Imagine an ocean with a constant density of 1060 kg/m^3. The ocean's surface, which is flat along the longitudinal axis, has a linear slope with latitude, ranging from h=0.81 m above mean sea level (MSL) at 47.5° N to h=0.51 m below MSL at 54.730068478666226° N. Utilize the hydrostatic balance to calculate the pressure at a depth of 32.4 m below MSL. Subsequently, demonstrate that both the latitudinal pressure gradient ∂p/∂y and the geostrophic flow are independent of depth. Calculate the geostrophic flow's magnitude and direction at 51.11503423933311° N.",Physical Oceanography
-15.864 cm,B,MCQ_39_27,"['-22.522 cm', '-15.864 cm', '-0.553 cm', '-23.796 cm']","When a baseball player throws a ball covering a horizontal distance of 269.0 m at a latitude of 80.5° within 8.2 s, what is the lateral deflection caused by Earth's rotation?",Atmospheric Dynamics
2.7 m,D,MCQ_40_27,"['7.8 m', '5.3 m', '0.1 m', '2.7 m']","Determine the horizontal movement of an object released from a stationary platform at a height of 2446 at the equator, ignoring air resistance effects. What is the calculated displacement for 2446m?",Atmospheric Dynamics
"6682.4 m,
5573.2 m",A,MCQ_41_27,"['6682.4 m,\n5573.2 m', '3189.6 m,\n2983.9 m', '3341.2 m,\n5573.2 m', '12646.4 m,\n21251.1 m']","Determine the 1072.0-489.0 hPa thickness under isothermal conditions with temperatures of 291.0 K and 242.7 K, respectively.",Atmospheric Physics
0.99 °C,D,MCQ_42_27,"['8.45 °C', '0.1 °C', '4.99 °C', '0.99 °C']","On a weather map, isolines of 1040.0-620.0 hPa thickness are depicted with a contour interval of 15.0 m. What is the equivalent interval for the layer mean temperature?",Atmospheric Physics
8.888 km,C,MCQ_45_27,"['2.184 km', '17.752 km', '8.888 km', '9.141 km']","Formulate an expression that describes how the pressure change δp varies with altitude when an atmosphere with a constant lapse rate experiences a temperature change δT that is uniform with height, while the surface pressure stays unchanged. Determine the altitude at which the pressure change reaches its maximum magnitude, given the lapse rate is 4.8 K/km, T0=303, and δT=1.6 K.",Geophysics
0.0898 m/s,A,MCQ_46_27,"['0.0898 m/s', '0.2694 m/s', '0.0347 m/s', '0.1796 m/s']","Assume a 1-kg parcel of dry air is ascending with a steady vertical speed. Given that the parcel receives radiative heating at a rate of 0.88 W kg^-1, what should the rate of ascent be in order for the parcel's temperature to remain unchanged?",Atmospheric Physics
0.454 kg/m^3,B,MCQ_47_27,"['0.903 kg/m^3', '0.454 kg/m^3', '1.363 kg/m^3', '0.07 kg/m^3']",A parcel of air with a temperature of 46.7°C at the 684 hPa level is raised dry adiabatically. Determine its density upon reaching the 342.0 hPa level.,Atmospheric Dynamics
"870.7 J/kg,
41.73 m/s",C,MCQ_48_27,"['1741.5 J/kg,\n83.46 m/s', '1741.5 J/kg,\n59.02 m/s', '870.7 J/kg,\n41.73 m/s', '351.7 J/kg,\n26.52 m/s']","Consider an air parcel beginning from rest at the 840 hPa level and ascending vertically to 415 hPa, maintaining a constant temperature excess of 3.7°C above the environment. Given that the average temperature of the 840-415 hPa layer is 288 K, calculate the energy released due to the buoyancy force's work. If all the released energy converts to the parcel's kinetic energy, what will be its vertical velocity at 415 hPa?",Atmospheric Dynamics
291.0 s,C,MCQ_49_27,"['583.0 s', '874.0 s', '291.0 s', '283.0 s']","French researchers have designed a high-altitude balloon that maintains a nearly constant potential temperature while orbiting Earth. Suppose this balloon is situated in the lower equatorial stratosphere where the temperature is stable at 206 K. If the balloon is vertically displaced from its equilibrium position by a small distance $\delta_z$, it would oscillate around the equilibrium point. What is the period of this oscillation?",Atmospheric Dynamics
-0.002245 m/s^2,A,MCQ_50_27,"['-0.002245 m/s^2', '-0.005771 m/s^2', '-0.002447 m/s^2', '-0.002631 m/s^2']","The true wind blows at 50.0° to the right of the geostrophic wind. Given that the geostrophic wind speed is 29.3 m/s, determine the rate at which the wind speed changes. Assume f=0.0001 s^-1.",Atmospheric Dynamics
"North: 480.0 km,
South: 1440.0 km,
East: 720.0 km,
West: 720.0 km",B,MCQ_51_27,"['North: 960.0 km,\nSouth: 2880.0 km,\nEast: 1440.0 km,\nWest: 1440.0 km', 'North: 480.0 km,\nSouth: 1440.0 km,\nEast: 720.0 km,\nWest: 720.0 km', 'North: 240.0 km,\nSouth: -720.0 km,\nEast: 720.0 km,\nWest: 720.0 km', 'North: 55.0 km,\nSouth: inf,\nEast: 110.0 km,\nWest: 110.0 km']","Calculate the radii of curvature for the paths of air parcels situated 720.0 km in the east, north, south, and west directions from the center of a circular low-pressure system. The system is progressing eastward at 15.0 m/s. Assume geostrophic flow with a constant tangential wind speed of 30.0 m/s.",Atmospheric Dynamics
"R_t_initial: North: 513.0 km,
South: 4447.0 km,
East: 920.0 km,
West: 920.0 km,
V_grad: North: 20.67 m/s,
South: 27.32 m/s,
East: 23.17 m/s,
West: 23.17 m/s,
Fractional_Error: North: 3.72 %,
South: 1.32 %,
East: 0.0 %,
West: 0.0 %",B,MCQ_52_27,"['R_t_initial: North: 165.0 km,\nSouth: -392.0 km,\nEast: 570.0 km,\nWest: 570.0 km,\nV_grad: North: 7.55 m/s,\nSouth: 19.59 m/s,\nEast: 9.44 m/s,\nWest: 9.44 m/s,\nFractional_Error: North: 6.85 %,\nSouth: 608.65 %,\nEast: 0.0 %,\nWest: 0.0 %', 'R_t_initial: North: 513.0 km,\nSouth: 4447.0 km,\nEast: 920.0 km,\nWest: 920.0 km,\nV_grad: North: 20.67 m/s,\nSouth: 27.32 m/s,\nEast: 23.17 m/s,\nWest: 23.17 m/s,\nFractional_Error: North: 3.72 %,\nSouth: 1.32 %,\nEast: 0.0 %,\nWest: 0.0 %', 'R_t_initial: North: 257.0 km,\nSouth: 2223.0 km,\nEast: 460.0 km,\nWest: 460.0 km,\nV_grad: North: 17.31 m/s,\nSouth: 25.97 m/s,\nEast: 20.16 m/s,\nWest: 20.16 m/s,\nFractional_Error: North: 7.5 %,\nSouth: 4.62 %,\nEast: 0.0 %,\nWest: 0.0 %', 'R_t_initial: North: 22.0 km,\nSouth: 24.0 km,\nEast: 23.0 km,\nWest: 23.0 km,\nV_grad: North: 44.19 m/s,\nSouth: 45.57 m/s,\nEast: 44.86 m/s,\nWest: 44.86 m/s,\nFractional_Error: North: 20.67 %,\nSouth: 60.6 %,\nEast: 0.0 %,\nWest: 0.0 %']","Calculate the radii of curvature for the paths of air parcels situated 920.0 km to the east, north, south, and west of the center of a circular low-pressure system, respectively. The system is traveling eastward at 23.0 m/s. Assume geostrophic flow with a constant tangential wind speed of 29.0 m/s. Next, compute the normal gradient wind speeds for the four air parcels using the calculated radii of curvature. Compare these speeds with the geostrophic speed. (Let f=0.0001 s^-1). Utilize the gradient wind speeds determined here to recalculate the radii of curvature for the four air parcels. Use these updated estimates of the radii of curvature to recalculate the gradient wind speeds for the four air parcels. What is the fractional error in the radii of curvature when using the geostrophic wind approximation in this scenario? (Note that additional iterations could be performed, but they would quickly converge.)",Atmospheric Dynamics
1.82 K,A,MCQ_55_27,"['1.82 K', '2.7 K', '5.46 K', '3.64 K']","The planet Triton rotates so slowly around its axis that we can reasonably assume the Coriolis parameter is zero. In the case of steady, frictionless motion along latitude circles, the momentum equation (2.20) simplifies to a cyclostrophic balance form: 
u^2 * tan(φ) / a = -(1 / ρ) * (∂p / ∂y).

By converting this expression into isobaric coordinates, demonstrate how the thermal wind equation can be represented as:
ω_r^2(p1) - ω_r^2(p0) = -(R * ln(p0 / p1)) / (a * sin(φ) * cos(φ)) * (∂⟨T⟩ / ∂y),
where R is the gas constant, a is the planet's radius, and ω_r ≡ u / (a * cos(φ)) is the relative angular velocity.

How should the vertically averaged temperature ⟨T⟩ change with latitude to ensure that ω_r is solely a function of pressure?

Given that the zonal velocity at approximately 60 km altitude above the equator (p1 = 0.05 Pa) is 100.0 m/s and the zonal velocity is zero at the planet's surface (p0 = 120000.0 Pa), what is the difference in the vertically averaged temperature between the equator and the pole, assuming ω_r depends only on pressure? The radius of the planet is a = 1353000.0 m, and the gas constant is R = 187.0 J/(kg*K).",Atmospheric Dynamics
-2371.0 km,C,MCQ_56_27,"['-7113.0 km', '44.0 km', '-2371.0 km', '-316.0 km']","Consider a scenario where, during the passage of a cyclonic storm, the isobars have a radius of curvature of 597.0 km at a location where the wind is veering at a rate of -18.9° per hour. Determine the radius of curvature of the path of an air parcel moving over this station. (The wind speed is 43.7 m/s.)",Atmospheric Dynamics
"876: -0.9 cm/s,
678: -2.68 cm/s,
504: -4.9 cm/s,
352: -8.14 cm/s,
280: -10.52 cm/s",A,MCQ_59_27,"['876: -0.9 cm/s,\n678: -2.68 cm/s,\n504: -4.9 cm/s,\n352: -8.14 cm/s,\n280: -10.52 cm/s', '848: 1.75 cm/s,\n753: 3.3 cm/s,\n699: 4.66 cm/s,\n606: 8.11 cm/s,\n450: 17.91 cm/s', '876: -0.0 cm/s,\n352: -0.02 cm/s,\n0.6: -13.63 cm/s,\n255: 3.65 cm/s,\n678: 7.81 cm/s', '1314.0: -2.02 cm/s,\n1017.0: -6.04 cm/s,\n756.0: -11.02 cm/s,\n528.0: -18.32 cm/s,\n420.0: -23.68 cm/s']","The table below illustrates the horizontal wind divergence at different pressure levels above a specific station.

| Pressure ${\mathbf{hPa}}$ | ${\boldsymbol{\nabla} \cdot \mathbf{V} \mathbf{( \times \mathbf { 10 } ^ { - \mathbf { 5 } } \mathbf {s} ^ { \mathbf { - 1 } } )}}$ |
| :---: | :---: |
| 1000 | 0.9 |
| 876 | 0.8 |
| 678 | 0.6 |
| 504 | 0.4 |
| 352 | 0.3 |
| 280 | -0.0 |

Determine the vertical velocity at each pressure level, assuming the atmosphere is isothermal with a temperature of 255 K, and that $w=0$ at 1000 hPa.",Atmospheric Dynamics
-38.1 cm/s,C,MCQ_60_27,"['210.5 cm/s', '-4.33 cm/s', '-38.1 cm/s', '-11.57 cm/s']","Assume the lapse rate at the 850 hPa level is 4 K km^-1. Given that the temperature at a specific location is dropping at a rate of -7.2 K h^-1, with a westerly wind blowing at 45.0 m s^-1, and the temperature declines towards the west at 6.9 K per 100 km, determine the vertical velocity at the 850 hPa level using the adiabatic method.",Atmospheric Dynamics
12.294 s^-1,A,MCQ_61_27,"['12.294 s^-1', '393.413 s^-1', '9.475 s^-1', '0.01 s^-1']","What is the change in relative vorticity for a fluid column in a rotating cylinder when it is relocated from the tank's center to 49.3 cm away from the center? The cylinder rotates at 58 revolutions per minute, with the fluid depth at the center being 45.2 cm, and the fluid starts in solid-body rotation.",Physical Oceanography
"(a): -944.2 km,
(b): 613.2 km",A,MCQ_63_27,"['(a): -944.2 km,\n(b): 613.2 km', '(a): -363.2 km,\n(b): 1868.6 km', '(a): -3097.0 km,\n(b): 2011.2 km', '(a): -1014.4 km,\n(b): 1187.8 km']","(a) What latitudinal displacement is required for a zonal ring of air, initially stationary relative to Earth's surface at 33.0° latitude and an altitude of 246.0 km, to develop an easterly (east to west) velocity of 75.0 m/s with respect to Earth's surface? 
(b) To achieve the same velocity, how high must it be moved vertically? 
Consider the atmosphere to be frictionless.",Atmospheric Dynamics
"a: 4984.0 cm^2/s,
b: 6.38 s^-1,
c: 0.0167 s^-1,
d: -0.2583 cm/s",A,MCQ_64_27,"['a: 4984.0 cm^2/s,\nb: 6.38 s^-1,\nc: 0.0167 s^-1,\nd: -0.2583 cm/s', 'a: 1354.0 cm^2/s,\nb: 6.56 s^-1,\nc: 0.0473 s^-1,\nd: -0.61 cm/s', 'a: 1466.0 cm^2/s,\nb: 6.8 s^-1,\nc: 0.0895 s^-1,\nd: -1.835 cm/s', 'a: 4984.0 cm^2/s,\nb: 6.38 s^-1,\nc: 0.0167 s^-1,\nd: -0.775 cm/s']","Within a cylindrical annulus with permeable walls, having an inner radius of 13.1 cm, an outer radius of 20.5 cm, and a 15.5 cm depth, the horizontal motion is constant with respect to height and azimuth. This motion is described by the formulas u=7-0.2r and v=40+2r, where u and v denote the radial and tangential velocity components in cm/s, oriented outward and counterclockwise, respectively, with r being the radial distance from the annulus center in cm. Given that the fluid is incompressible, determine 
(a) the circulation around the annular ring, 
(b) the mean vorticity within the annular ring, 
(c) the mean divergence inside the annular ring, and 
(d) the mean vertical velocity at the top of the annulus, assuming it is zero at the bottom.",Geophysics
0.15 m/s,D,MCQ_65_27,"['0.01 m/s', '0.32 m/s', '185.44 m/s', '0.15 m/s']","Assume that the mass of air in an entraining cumulus updraft grows exponentially with altitude, described by $m=m_{0} e^{z / H}$, where H is 18.8 km and $m_{0}$ signifies the mass at a baseline level. Given that the updraft speed is 0.2 m/s at a height of 4.5 km, determine its speed at 10.5 km, considering the updraft maintains zero net buoyancy.",Atmospheric Physics
