answer,correct_option,id,options,problem,type
"y2: 0.5626 m,
delta_z_critical: 0.3302 m",D,MCQ_84_10,"['y2: 0.1981 m,\ndelta_z_critical: 0.9191 m', 'y2: 0.4857 m,\ndelta_z_critical: 0.5128 m', 'y2: 3.8113 m,\ndelta_z_critical: 0.8217 m', 'y2: 0.5626 m,\ndelta_z_critical: 0.3302 m']","Water flowing in a broad channel encounters a hump 0.88 m tall, with an initial velocity of 1.2 m/sec and a depth of 1.1 m. Calculate 
a) The water depth y2 above the hump and 
b) The height of the hump that would make the crest flow critical.",Hydrology
0.001 m,C,MCQ_85_10,"['0.002 m', '0.07 m', '0.001 m', '0.003 m']","A smooth laminar boundary layer begins to form at the sharp leading edge of a propeller blade that is moving at 32.9 m/s relative to the acetone. Considering that the critical Reynolds number for flat plate turbulence is 103000 based on the distance, x, from the leading edge, where should we expect the transition to turbulence to occur?",Physical Oceanography
"volume_transport_Sv: 1.5 Sv,
heat_transport_PW: 0.0061 PW",D,MCQ_86_10,"['volume_transport_Sv: 0.0015 Sv,\nheat_transport_PW: 0.0 PW', 'volume_transport_Sv: 3.0 Sv,\nheat_transport_PW: 0.0123 PW', 'volume_transport_Sv: 6.76 Sv,\nheat_transport_PW: 0.083 PW', 'volume_transport_Sv: 1.5 Sv,\nheat_transport_PW: 0.0061 PW']","Warm western boundary currents like the Mozambique Current are crucial to the climate system due to their role in meridional heat transport. The Mozambique Current measures approximately 100 km in width, extends to a depth of 150 m, and has an average speed of 0.1 m/s.

a. Estimate the volume transport of the Mozambique Current (in Sv).

b. Estimate the temperature difference (ΔT = 1.0 °C) and the meridional heat transport linked with the Mozambique Current.",Physical Oceanography
"direction: south ,
Rossby_deformation_radius: 1774484.01 m,
time_to_propagate: 33807.81 s",A,MCQ_87_10,"['direction: south ,\nRossby_deformation_radius: 1774484.01 m,\ntime_to_propagate: 33807.81 s', 'direction: south ,\nRossby_deformation_radius: 985112.6 m,\ntime_to_propagate: 17179.62 s', 'direction: south ,\nRossby_deformation_radius: 3548968.01 m,\ntime_to_propagate: 67615.61 s', 'direction: south ,\nRossby_deformation_radius: 1541810.82 m,\ntime_to_propagate: 41405.94 s']","In midlatitude regions, Kelvin waves travel along coastlines.

a. Which direction (north or south) do these waves travel if they move along the Chilean Pacific coast?

b. Compute the Rossby deformation radius for such a wave at 30.8°.

c. Find the time τ required for a Kelvin wave to travel a distance of 4480 km.

Assume a Kelvin wave is moving through a water layer with a thickness of H₀=1790 m.",Physical Oceanography
0.0487 ,A,MCQ_88_10,"['0.0487 ', '0.0974 ', '0.0699 ', '0.0195 ']","Determine the Ekman number for the Peru Current, using typical values, U=1.0 m s^-1, L=333.0 km, and an approximate eddy viscosity A=189000.0 m^2 s^-1.",Physical Oceanography
502.056 s,B,MCQ_89_10,"['1439.937 s', '502.056 s', '543.962 s', '520.975 s']","A submarine that is neutrally buoyant and stationary is submerged at a depth of 382.0 m at a latitude of 19.1°. Upon hearing an unusual noise to the east, the SONAR operator alerts the captain, who chooses to investigate. With an easterly speed of 22.0 m/s, how much time will pass before the submarine reaches the surface if no adjustments are made to the controls?",Physical Oceanography
0.0282 ,D,MCQ_90_10,"['0.0089 ', '47.2087 ', '0.2412 ', '0.0282 ']","A vessel is navigating an area where deep water waves have a wavelength of 155.0 meters. Considering the vessel's speed is 1.1 m s⁻¹, determine the ship's speed using the Froude number.",Physical Oceanography
"(a): 32584370000.0 m^3,
(b): 8608790554000.0 gal",A,MCQ_91_10,"['(a): 32584370000.0 m^3,\n(b): 8608790554000.0 gal', '(a): 97753110000.0 m^3,\n(b): 25826371662000.0 gal', '(a): 65168740000.0 m^3,\n(b): 17217581108000.0 gal', '(a): 9728370000.0 m^3,\n(b): 2570235354000.0 gal']","Annually, a precipitation depth of 4.27 meter is recorded over a catchment area measuring 7631 (or $10^{3}$) $\mathrm{km}^{2}$.
(a) Calculate the total volume of water received in an average year in cubic meters.
(b) Convert this volume into gallons.",Hydrology
3579.0 yrs,D,MCQ_92_10,"['35791.0 yrs', '7812.0 yrs', '0.0 yrs', '3579.0 yrs']","The polar ice caps, which cover an area of 16000000.0 km^2, are thought to hold a total equivalent volume of 8000000.0 km^3 of liquid water. With the average yearly precipitation over these ice caps estimated at 5.5 inches, calculate the residence time of water in the polar ice caps, assuming the volume does not change over time.",Hydrology
"(a): 1750000.0 m^3,
(b): 583.33 mm,
(c): 0.386 ",B,MCQ_93_10,"['(a): 3299999050.0 m^3,\n(b): 3.0 mm,\n(c): 0.0 ', '(a): 1750000.0 m^3,\n(b): 583.33 mm,\n(c): 0.386 ', '(a): 9500000.0 m^3,\n(b): 950.0 mm,\n(c): 0.2083 ', '(a): 5250000.0 m^3,\n(b): 1750.0 mm,\n(c): 1.1579 ']","In a typical year, a small agricultural catchment with an 3.0 km² area receives 950.0 mm of rainfall. The catchment is drained by a stream with continuous discharge records. The total annual surface-water runoff, as derived from the stream discharge data, amounts to 1100000.0 m³.
(a) Compute the annual volume of water lost to evapotranspiration in cubic meters, assuming there is no change in water storage in the catchment.
(b) Find the depth of water lost to evapotranspiration over the year in millimeters, assuming once more no change in water storage within the catchment.
(c) Calculate the runoff ratio (runoff over precipitation) for the catchment.",Hydrology
"(a): 0.98 mm/hr,
1.276 mm/hr,
(b): 2.31 mm/hr,
2.47 mm/hr,
(c): 1.39 mm/hr,
1.69 mm/hr,
(d): 28325374.0 m^3",D,MCQ_94_10,"['(a): 0.098 mm/hr,\n0.128 mm/hr,\n(b): 0.23 mm/hr,\n0.25 mm/hr,\n(c): 0.14 mm/hr,\n0.17 mm/hr,\n(d): 283254.0 m^3', '(a): 1.363 mm/hr,\n1.077 mm/hr,\n(b): 2.32 mm/hr,\n2.4 mm/hr,\n(c): 1.63 mm/hr,\n1.68 mm/hr,\n(d): 37457846.0 m^3', '(a): 0.68 mm/hr,\n0.0 mm/hr,\n(b): 7.46 mm/hr,\n10.95 mm/hr,\n(c): 3.01 mm/hr,\n4.47 mm/hr,\n(d): 281208.0 m^3', '(a): 0.98 mm/hr,\n1.276 mm/hr,\n(b): 2.31 mm/hr,\n2.47 mm/hr,\n(c): 1.39 mm/hr,\n1.69 mm/hr,\n(d): 28325374.0 m^3']","Two tipping bucket rain gauges are utilized to record the following rainfall data:

| Time | Cumulative precipitation (mm) at Station#1 | Cumulative precipitation (mm) at Station#2 |
| :--- | :--- | :--- |
| 4:00 a.m. | 0.0 | 1.2 |
| 6:00 a.m. | 3.887239290485589 | 3.7841979935302037 |
| 8:00 a.m. | 4.160725395805968 | 8.733412342361746 |
| 10:00 a.m. | 4.422752570291337 | 11.359348535832066 |
| 12:00 noon | 4.4272796367809955 | 13.30821121418215 |
| 2:00 p.m. | 7.167518596515764 | 14.017621557772188 |
| 4:00 p.m. | 8.011542414539832 | 16.316942519630675 |
| 6:00 p.m. | 9.045853390625167 | 19.35110578931275 |
| 8:00 p.m. | 11.710807140084713 | 21.32468019435766 |
| 10:00 p.m. | 16.32608377345879 | 22.506388477062178 |
| 12:00 midnight | 18.715571942148856 | 26.150292028379994 |
| 2:00 a.m. | 19.92059396213417 | 26.257369742756758 |
| 4:00 a.m. | 23.512661754340066 | 30.628119470311255 |

(a) Determine the average daily rainfall intensity for each station (mm/hr).
(b) Determine the peak 2-hour rainfall intensity for each station (mm/hr).
(c) Determine the peak 6-hour rainfall intensity for each station (mm/hr).
(d) Using the arithmetic mean method and given that the drainage basin covers an area of 404 mi², compute the total rainfall volume (m³) that reached the basin during the event.",Hydrology
"(a): cross_sectional_area_m2: 1.37 m^2,
total_storage_volume_m3: 0.47 m^3,
(b): 55.25 mm,
(c): 75.38 kg,
(d): 0.1 mm/hr,
(e): 0.09 mm/hr,
(f): 26.66 days",D,MCQ_95_10,"['(a): cross_sectional_area_m2: 1.7 m^2,\ntotal_storage_volume_m3: 0.65 m^3,\n(b): 12.21 mm,\n(c): 20.7 kg,\n(d): 0.09 mm/hr,\n(e): -0.04 mm/hr,\n(f): -14.93 days', '(a): cross_sectional_area_m2: 1.37 m^2,\ntotal_storage_volume_m3: 0.47 m^3,\n(b): 165.75 mm,\n(c): 678.44 kg,\n(d): 5.63 mm/hr,\n(e): 0.28 mm/hr,\n(f): 26.66 days', '(a): cross_sectional_area_m2: 0.19 m^2,\ntotal_storage_volume_m3: 4.75 m^3,\n(b): 151.18 mm,\n(c): 0.02 kg,\n(d): -44.85 mm/hr,\n(e): -0.61 mm/hr,\n(f): -29.58 days', '(a): cross_sectional_area_m2: 1.37 m^2,\ntotal_storage_volume_m3: 0.47 m^3,\n(b): 55.25 mm,\n(c): 75.38 kg,\n(d): 0.1 mm/hr,\n(e): 0.09 mm/hr,\n(f): 26.66 days']","Estimating potential evapotranspiration through the measurement of water volume changes in an evaporation pan is a common method. United States Class A evaporation pans are cylindrical and have the following dimensions: depth = 13.5 inches and diameter = 52.0 inches. An evaporation pan acts as a hydrological system with inflow, outflow, and storage volume components.

(a) Determine the cross-sectional area (m^2) of a United States Class A evaporation pan that allows water inflows and outflows. Also, compute the total storage volume of the pan (m^3).

(b) Initially, the pan holds 20.0 U.S. gallons of water. Find the depth of the water in the pan (mm).

(c) Given a water density of 995.8 kg/m^3, calculate the mass (kg) of water contained in the pan.

(d) After 20 hours in an open area (without precipitation), the pan is inspected, revealing a remaining water volume of 19.25 gallons. Calculate the average evaporation rate (mm/hr) from the pan.

(e) The pan is emptied and refilled with 20.0 gallons of water, then left in an open area for another 20 hours. During this time, rain occurred for 7.5 hours at a steady rate of 0.8 mm/hr; after 20 hours, the water volume in the pan was 21.5 gallons. Determine the average evaporation rate (mm/hr) from the pan during this interval.

(f) Assuming the evaporation rate derived in E remains constant and no further precipitation takes place, estimate the duration (days) required for the pan to become empty due to evaporation.",Hydrology
"(a): dQ/dt = R_n - G - H - E_l ,
(b): E_l = R_n / (1 + B) ,
(c): 10.34 mm/day,
(d): 320.55 mm",A,MCQ_96_10,"['(a): dQ/dt = R_n - G - H - E_l ,\n(b): E_l = R_n / (1 + B) ,\n(c): 10.34 mm/day,\n(d): 320.55 mm', '(a): dQ/dt = R_n - G - H - E_l ,\n(b): E_l = R_n / (1 + B) ,\n(c): 1.65 mm/day,\n(d): 128.22 mm', '(a): dQ/dt = R_n - G - H - E_l ,\n(b): E_l = R_n / (1 + B) ,\n(c): 2.93 mm/day,\n(d): 90.91 mm', '(a): dQ/dt = R_n - G - H - E_l ,\n(b): E_l = R_n / (1 + B) ,\n(c): 0.05 mm/day,\n(d): 0.02 mm']","A small catchment with an 300 ha area in Iowa absorbs an average R_n = 417 W m^-2 in June. Use the energy balance method to estimate the catchment's evapotranspiration for June.

(a) Formulate a comprehensive energy balance equation, including all terms, for the catchment in June.

(b) By ignoring ground conduction (G) and assuming no change in stored energy (dQ/dt = 0), simplify the energy balance equation for the catchment to solve for the latent heat flux, E_l. Substitute H (the sensible heat flux) with B × E_l, where B is the Bowen ratio.

(c) Given a mean Bowen ratio of 0.4 for the catchment, determine the mean daily latent heat flux to the atmosphere (W m^-2) and the mean evapotranspiration rate (mm day^-1) from the catchment. Assume a water density, ρ_w = 1020 kg m^-3.

(d) Compute the total evapotranspiration from the catchment over the month of June (31 days).",Hydrology
0.5 °C,D,MCQ_97_10,"['5.6 °C', '0.15 °C', '0.4 °C', '0.5 °C']","A thermometer floating with the river's flow at 0.5 km/hr measures the surface temperature. The overall warming rate of the river water is 0.1 °C/hr, while the temperature rises by 0.05 °C per kilometer downstream. What is the temperature change (°C) recorded by the thermometer over 4 hours?",Hydrology
3.882 m/s,A,MCQ_98_10,"['3.882 m/s', '11.646 m/s', '7.764 m/s', '3.965 m/s']","The pressure decrease across a properly designed constriction can be utilized to determine the flow velocity in a pipe. Given that the pressure drop from a 0.99-m diameter section to a 0.81-m diameter section is 9280 Pa, what is the flow velocity (m/s) in the 0.99-m diameter section of the pipe? Hint: Apply the conservation of mass equation to connect the velocity at the smaller section with that at the larger section.",Hydrology
"discharge: 4.678 m^3/s,
is_laminar: True ",A,MCQ_99_10,"['discharge: 4.678 m^3/s,\nis_laminar: True ', 'discharge: 74.844 m^3/s,\nis_laminar: True ', 'discharge: 347948763892120.9 m^3/s,\nis_laminar: False ', 'discharge: 0.75 m^3/s,\nis_laminar: True ']","Molten lava, characterized by a density of 2240 kg/m^3 and a viscosity of 1570 Pa·s, travels through a conduit with a circular cross-sectional shape. The conduit has a diameter of 2.64 m, and the lava flow is motivated by a pressure gradient of -6160 Pa/m. Given the assumption that the flow is laminar, determine the lava discharge in m^3/s. Is the laminar flow assumption appropriate?",Hydrology
"depth: 0.09 m,
mean_velocity: 0.21 m/s,
RH_close_to_h: True ",C,MCQ_100_10,"['depth: 0.05 m,\nmean_velocity: 0.34 m/s,\nRH_close_to_h: True ', 'depth: 0.0 m,\nmean_velocity: 3.35 m/s,\nRH_close_to_h: True ', 'depth: 0.09 m,\nmean_velocity: 0.21 m/s,\nRH_close_to_h: True ', 'depth: 0.1 m,\nmean_velocity: 0.18 m/s,\nRH_close_to_h: True ']","Utilize Equation 1 to calculate the depth and average velocity of a flow in a channel characterized by a slope S=0.001, width w=27.5 m, discharge Q=0.5 m³/s, and Manning's n=0.03. Is it reasonable to assume that RH ≈ h for this flow? 
$$
egin{equation*}
q_{w}=U h=rac{k}{n} h^{5 / 3} S^{1 / 2} . 	ag{Equation 1}
\end{equation*}
$$",Hydrology
"(a): diameter: 3.05 m,
feasible: False ,
(b): (i): 5.0 m,
(ii): 20.48 m,
(iii): 10 ",D,MCQ_101_10,"['(a): diameter: 3.05 m,\nfeasible: False ,\n(b): (i): 0.5 m,\n(ii): 204.82 m,\n(iii): 931 ', '(a): diameter: 1.81 m,\nfeasible: False ,\n(b): (i): 4.6 m,\n(ii): 18.4 m,\n(iii): 6 ', '(a): diameter: 0.08 m,\nfeasible: True ,\n(b): (i): 5.0 m,\n(ii): 0.0 m,\n(iii): 1 ', '(a): diameter: 3.05 m,\nfeasible: False ,\n(b): (i): 5.0 m,\n(ii): 20.48 m,\n(iii): 10 ']","You are tasked with designing a basic filtration system for a community's water supply using cylindrical sand columns (K=6.0 m/day). The filter must be 5.0 m in length to effectively capture particulates in the water. Since the system will operate via gravity, the pressure heads at the top and bottom of the vertically-oriented filter will be 3.6 m and 1.4 m, respectively.  
(a). What diameter is necessary for the filter to process 5100 gallons of water per day? Is this dimension feasible (anything exceeding about 1.0 m is not feasible)?  
(b). Evaluate each of the following alternatives and consider adjustments to your design:  
i. Extend the sand filter (to what length?)  
ii. Increase the hydraulic head at the inflow (by how much?)  
iii. Implement multiple filters (how many? what dimensions?)",Hydrology
449.47 days,D,MCQ_102_10,"['268.02 days', '155.7 days', '26.38 days', '449.47 days']","In regions where irrigation is applied to boost agricultural output, maintaining soil water content above the permanent wilting point (e.g., θ ≥ 2 θw) during the growing season is essential. The root zone soil moisture should not surpass field capacity θfc during irrigation, as exceeding θfc results in drainage losses of water and fertilizer. Under this strategy, soil moisture stays below field capacity, with evapotranspiration being the sole loss from the root zone. Assuming the absence of rainfall, the temporal changes in average soil moisture θ in the root zone are described by the soil water balance equation:

Z * dθ/dt = -et,

where Z represents the depth of the root zone. This implies that variations in stored water within the control volume (i.e., the root zone) arise from the disparity between water inputs and outputs. In this scenario, there are no inputs from rainfall, and the only outflow is due to et. The irrigation period (i.e., the interval between successive irrigation applications) is determined by integrating the soil water balance equation from time t=0, when θ=θfc (immediately after irrigation), to time ti, when θ=θ0 (indicating it's time to irrigate again). This assumes the evapotranspiration rate decreases linearly from the potential rate PET at θ = θfc to zero at θ = θw (i.e., et = PET*(θ - θw)/(θfc - θw)):

Determine the irrigation period ti given:
Z=1.14 m, PET=2.7 mm/day, θfc=0.32, θw=0.01, and θ0=0.02.",Hydrology
"new_water_fraction: 0.1 ,
old_water_fraction: 0.9 ",C,MCQ_103_10,"['new_water_fraction: -9.0 ,\nold_water_fraction: 10.0 ', 'new_water_fraction: 0.4 ,\nold_water_fraction: 3.6 ', 'new_water_fraction: 0.1 ,\nold_water_fraction: 0.9 ', 'new_water_fraction: -2.63 ,\nold_water_fraction: 3.63 ']","A hydrologist analyzing runoff production within a catchment records these chloride concentrations at the height of a rainstorm: $C_n=16.7$ μmol/L, $C_o=52.6$ μmol/L, and $C_t=49.01$ μmol/L. Determine the proportions of total streamflow that are provided by new water and old water.",Hydrology
